id,name,streetaddress,latlng,postal,province,lic_status,citytown,lic_number,distance,tool_tip_id,lic_first_issue,lic_conditions,applicant_legal_name,app_streetaddress,app_streetaddress2,app_unitnumber,app_citytown,app_prov,app_postal,app_pci,phone,fax,website,email,primary_contact,management,lic_other_information,careservices,capacity,sprinklers_all,sprinklers_nsuites,sprinklers_locations,lic_conditions_details,documents,show_reports,revoked_w_notes,previously_known_as
6107de60a28a2,Kelso Villa Retirement Home,1475 2nd Avenue  W.,"44.5731411,-80.9471503",N4K 6Z2,null,Issued,Owen Sound,S0087,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de60521aa,Kemptville Retirement Living Inc.,2950 County Rd 43,"45.028839,-75.6387449",K0G 1J0,null,Issued,Kemptville,N0508,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e5b2e8,Kensington Village Retirement/Nursing Home,1340 Huron Street,"43.0214,-81.2145",N5V 3R3,null,Issued,London,S0109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de65a0d10,Jah-Jireh Seniors Ministry Association,4505 30 Road  RR 3,"43.1754654,-79.5028394",L0R 1B3,null,Issued,Beamsville,S0208,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6104970,King Gardens,85 King Street  E.,"43.5810592,-79.61299",L5A 4G6,null,Issued,Mississauga,T0422,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de619f394,King Place,750 King Street,"44.736351,-79.875082",L4R 0B8,null,Issued,Midland,N0496,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de60271a8,Kingsberry Place Seniors Residence,1221 Limeridge Road E.,"43.2070166,-79.8308123",L8W 1Y1,null,Issued,Hamilton,S0123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de62c6dc7,Kingsbridge Retirement Community,950 Centennial Drive,"44.2573476,-76.5587643",K7M 0G8,null,Issued,Kingston,N0513,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5eb021e,Kingsmere Retirement Residence,287 King Street S.,"44.1380289,-79.8743961",L9R 0C4,null,Issued,Alliston,T0527,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64949b7,Kingsway,4251 Dundas Street  W.,"43.6588187,-79.5144263",M8X 2Z5,null,Issued,Etobicoke,T0423,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de65878f0,Kingsway Arms at Elgin Lodge,551 Mary Street,"44.4462505,-81.3831013",N0H 2C2,null,Issued,Port Elgin,S0412,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5073e82,Kingsway Lodge,310 Queen Street,"43.2596052,-81.135444",N4X 1C8,null,Issued,St. Marys,S0020,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de58cdd6f,Kingsway Place By Fieldgate Retirement Living,145 Murray Drive,"43.9846378,-79.4764088",L4G 2C7,null,Issued,Aurora,T0445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Kingsway Arms at Aurora Retirement Centre"",""until"":""November 1, 2018""}]"
6107de5645747,Jake's House Community Residence,139 Main Street,"43.186381,-81.4007233",N0M 2J0,null,Issued with conditions,Lucan,S0498,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Prince George Retirement Residence"",""until"":""September 9, 2013""}]"
6107de584e2aa,Island View Retirement Residence,30 Jack Crescent,"45.4325884,-76.3472347",K7S 3Y7,null,Issued,Arnprior,N0477,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5edcfda,Helen Henderson Care Centre,343 Amherst Drive,"44.2254066,-76.6637609",K7N 1X3,null,Issued,Amherstview,N0198,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de63f2db8,Highland Manor Retirement Lodge,110 Belsyde Avenue E.,"43.701117,-80.368433",N1M 1Z5,null,Issued,Fergus,T0160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5999b81,Heritage Green Retirement Home,351 Isaac Brock Drive,"43.192993,-79.7909291",L8J 1Y1,null,Issued,Stoney Creek,S0149,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e45e9c,Heritage Heights Retirement Home Inc,1755 Vincent Massey Drive,"45.031768,-74.768571",K6H 5R6,null,Issued with conditions,Cornwall,N0223,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6963a27,Heritage House Guelph,2113 Gordon Street,"43.4921379,-80.1791615",N1L 1G7,null,Issued,Guelph,T0116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6257f26,Heritage House Mississauga,73 King Street  W.,"43.577605,-79.6165968",L5B 1H1,null,Issued,Mississauga,T0156,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de58ae591,Heritage Lodge,48 Wall Street,"45.5158877,-74.6525019",K0B 1R0,null,Issued,Vankleek Hill,N0252,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de59d4a5c,Heritage Manor Retirement Home Inc,1545 Vincent Massey Drive,"45.0316034,-74.7622201",K6H 5R6,null,Issued with conditions,Cornwall,N0224,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de63af5d7,Heritage Place,4151 Kilmer Drive,"43.3796547,-79.8013066",L7M 5A9,null,Issued,Burlington,S0034,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6323563,Heritage River Retirement Residence,25 Wellington Drive,"43.690742,-80.426942",N0B 1S0,null,Issued,Elora,T0167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e356b6,Highgate Residence,325 Fiddler's Green Road,"43.2090302,-79.9837419",L9G 1W9,null,Issued,Ancaster,S0125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5cf2de3,Highland Place,20 Fieldgate Street,"43.4347332,-80.5192738",N2M 5K3,null,Issued,Kitchener,T0571,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5802b90,Island Park Retirement Residence,18 Trent Drive,"44.2928537,-77.8030426",K0L 1L0,null,Issued,Campbellford,T0287,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Island Park Residence"",""until"":""May 1, 2015""}]"
6107de62470ff,Highview Residences,"35, 41 Capulet Walk","42.9848212,-81.2983303",N6H 5W4,null,Issued,London,S0029,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de56d523d,Highview Residences Kitchener,20 Reichert Drive,"43.3724451,-80.4237572",N2P 0G9,null,Issued,Kitchener,T0513,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5a660d5,Hillside Haven,54 Ranney Street  S.,"44.3060088,-77.7955803",K0L 1L0,null,Issued,Campbellford,T0553,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5d202b5,Hillside Residence,44 St. Charles Street E.,"43.535528,-80.388052",N0B 2B0,null,Issued,Maryhill,T0181,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6148a2e,Holland Gardens Retirement Residence,552 Holland Street  W.,"44.1066334,-79.5980807",L3Z 4H3,null,Issued,Bradford,T0537,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5f7571f,Horizon Place,760 Horizon Drive,"42.9903769,-81.2918831",N6H 5G3,null,Issued,London,S0522,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de62cdd6e,Hudson Manor,36 Lawson Street,"42.2607164,-82.4233888",N0P 2L0,null,Issued,Tilbury,S0445,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de670b4a5,Hunt Club Manor,1351 Hunt Club Road,"45.3552188,-75.6466325",K1V 1A6,null,Issued,Ottawa,N0253,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6876f12,Iler Lodge,111 Iler Avenue,"42.1702927,-82.8236368",N8M 1T6,null,Issued,Essex,S0449,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4ec6000,Inspirit Residences,81 Base Line Road W.,"42.958,-81.2664",N6J 4Y5,null,Issued,London,S0467,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c43ed6,Fairfield Manor Retirement Residence,17 Lombardo Drive,"45.3008935,-75.8853362",K2L 4E8,null,Issued,Kanata,N0161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de633e9a4,Evergreen Retirement Residence,820 Scollard Court,"43.5925885,-79.6705593",L5V 0A1,null,Issued,Mississauga,T0165,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de570be5b,Chartwell Park Place Retirement Residence,15055 Yonge Street,"43.9949428,-79.4660378",L4G 6T4,null,Issued,Aurora,T0104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Park Place Manor Retirement Residence"",""until"":""September 9, 2013""}]"
6107de6067954,Chartwell Westmount Retirement Residence,190 David Bergey Drive,"43.4068183,-80.5180147",N2E 3Y4,null,Issued,Kitchener,T0082,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de65675c6,Chartwell Thunder Bay Retirement Residence,770 Arundel Street,"48.4652586,-89.2074841",P7A 8C8,null,Issued,Thunder Bay,N0077,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Select Thunder Bay Retirment Residence"",""until"":""September 9, 2013""}]"
6107de682f090,Chartwell Tiffin Retirement Residence,105 Pillsbury Drive,"44.7379729,-79.8587307",L4R 0E7,null,Issued,Midland,N0429,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5b4b56c,Chartwell Tranquility Place Retirement Residence,436 Powerline Road,"43.1856514,-80.2788464",N3T 5L8,null,Issued,Brantford,S0057,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Tranquility Place Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5ad30be,Chartwell Valley Vista Retirement Residence,600 Valley Vista Drive,"43.8594938,-79.4821211",L6A 4H2,null,Issued,Vaughan,T0109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Classic Valley Vista Retirement Residence"",""until"":""September 9, 2013""}]"
6107de539bc5b,Chartwell Van Horne Retirement Residence,25 Van Horne Avenue,"44.8814053,-76.0128078",K7A 5L2,null,Issued,Smiths Falls,N0067,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Van Horne Manor Retirement Residence"",""until"":""September 9, 2013""}]"
6107de6617f70,Chartwell Waterford Retirement Residence,2160 Baronwood Drive,"43.4279792,-79.763286",L6M 0Y1,null,Issued,Oakville,T0517,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c1f607,Chartwell Wedgewood Retirement Residence,15 Market Street E.,"44.5906698,-75.682204",K6V 0A6,null,Issued,Brockville,N0421,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5db1e7c,Chartwell Wellington Park Retirement Residence,181 Janefield Avenue,"43.5169255,-80.245157",N1G 1V2,null,Issued,Guelph,T0095,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Select Wellington Park Retirement Residence"",""until"":""September 9, 2013""}]"
6107de4e9ddb9,Chartwell Westmount on William Retirement Residence,599 William Avenue,"46.5094138,-80.9467649",P3A 5E3,null,Issued,Sudbury,N0068,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""The Westmount Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5b26bb7,Chartwell Whispering Pines Retirement Residence,140 Letitia Street,"44.3914784,-79.7175079",L4N 1P5,null,Issued,Barrie,N0060,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Whispering Pines Retirement Residence"",""until"":""September 9, 2013""}]"
6107de59ca263,Chartwell Stonehaven Retirement Residence,70 Stonehaven Manor,"45.2918436,-75.8558584",K2M 3B4,null,Issued,Kanata,N0059,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Stonehaven Manor"",""until"":""September 9, 2013""}]"
6107de6006134,Chartwell Willowdale Retirement Residence,9 Armstrong Drive,"44.8817718,-76.0181294",K7A 5H7,null,Issued,Smiths Falls,N0066,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Willowdale Retirement Centre"",""until"":""September 9, 2013""}]"
6107de59d1b7f,Chartwell Wynfield Retirement Residence,431 Woodmount Drive,"43.946419,-78.8736935",L1K 0P7,null,Issued,Oshawa,T0081,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5f47f2e,Chateau Glengarry Retirement Living Centre,105 St. Paul Street E.,"45.3111159,-74.6316732",K0C 1A0,null,Issued,Alexandria,N0517,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5b7a456,Chatham Retirement Resort,25 Keil Drive N.,"42.3949823,-82.2106983",N7L 5J9,null,Issued,Chatham,S0385,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de68ae7ba,Chelsey Park Retirement Community,312 Oxford Street W.,"42.9877898,-81.2768965",N6H 4N7,null,Issued,London,S0231,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de641146e,Choices Living Retirement Residence,326 12th Street,"44.1540231,-81.0272864",N4N 1V6,null,Issued,Hanover,S0197,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5ec5115,Christie Gardens,600 Melita Crescent,"43.6730374,-79.4223088",M6G 3Z4,null,Issued,Toronto,T0178,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de634a59e,Christie Oaks Care Home,128 Cobble Hill Road,"43.6228272,-80.0436905",L7J 2N6,null,Issued,Halton Hills,T0507,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c75b8d,Churchill Place,345 Church Street,"43.4493222,-79.666042",L6J 7G4,null,Issued,Oakville,T0270,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de509183a,Chartwell Terrace on the Square Retirement Residence,100 Caroline Street S.,"43.4609291,-80.521575",N2L 1X5,null,Issued,Waterloo,T0096,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Terrace on the Square Retirement Residence"",""until"":""September 9, 2013""}]"
6107de516e24b,Chartwell Stillwater Creek Retirement Residence,2018 Robertson Road,"45.3234417,-75.8274819",K2H 1C6,null,Issued,Nepean,N0464,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6905b40,City View Retirement Community,151 Meadowlands Drive W.,"45.3428379,-75.7554939",K2G 2S3,null,Issued,Ottawa,N0410,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c4762a,Chartwell Riverside Retirement Residence,201 Riverside Drive,"42.9839488,-81.2686616",N6H 1E5,null,Issued,London,S0050,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Select Riverside Residence"",""until"":""September 9, 2013""}]"
6107de60ec238,Chartwell Pembroke Heritage Retirement Residence,1111 Pembroke Street W.,"45.8320705,-77.1410989",K8A 8P6,null,Issued,Pembroke,N0062,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Pembroke Heritage Manor"",""until"":""September 9, 2013""}]"
6107de5ddf719,Chartwell Pickering City Centre Retirement Residence,1801 Valley Farm Road,"43.838057,-79.080429",L1V 0A5,null,Issued,Pickering,T0110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Pickering City Centre Retirement Residence"",""until"":""September 9, 2013""}]"
6107de6300449,Chartwell Pine Grove Retirement Residence,8403 Islington Avenue N.,"43.7977204,-79.5843113",L4L 1X3,null,Issued,Woodbridge,T0296,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6605eb7,Chartwell Pinewood Retirement Residence,1022 Pembroke Street E.,"45.8236485,-77.0865533",K8A 8A7,null,Issued,Pembroke,N0051,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":"" Pinewood Retirement Residence"",""until"":""September 9, 2013""}]"
6107de6908990,Chartwell Quail Creek Retirement Residence,450 Albert Street,"45.4817041,-76.6992622",K7V 4K4,null,Issued,Renfrew,N0050,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Quail Creek Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5ec0fa0,Chartwell Queen's Square Retirement Residence,10 Melville Street N.,"43.3596269,-80.3172658",N1S 1H5,null,Issued,Cambridge,T0101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Queen's Square Terrace Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5fd9771,Chartwell Regency Retirement Residence,29 Mississauga Road N.,"43.5491583,-79.5908507",L5H 2H7,null,Issued,Mississauga,T0100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Regency Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5d63b7f,Chartwell Rideau Place Retirement Residence,550 Wilbrod Street,"45.4306177,-75.6727962",K1N 9M3,null,Issued,Ottawa,N0049,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Rideau Place-on-the-River Retirement Residence"",""until"":""September 9, 2013""}]"
6107de61f2980,Chartwell Riverpark Retirement Residence,1 Corkstown Road,"45.3483856,-75.8217726",K2H 1B6,null,Issued,Ottawa,N0465,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e4a790,Chartwell Robert Speck Retirement Residence,100 Robert Speck Parkway,"43.5975756,-79.6335867",L4Z 0A1,null,Issued,Mississauga,T0111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Classic Robert Speck"",""until"":""September 9, 2013""}]"
6107de54cf08c,Chartwell St. Clair Beach Retirement Residence,13500 Riverside Drive E.,"42.3259876,-82.8656398",N8N 0C3,null,Issued,Tecumseh,S0394,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de624a754,Chartwell Rockcliffe Retirement Residence,100 Island Lodge Road,"45.4375791,-75.6814946",K1N 0A2,null,Issued,Ottawa,N0407,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5cbde88,Chartwell Rogers Cove Retirement Residence,4 Coveside Drive,"45.3366724,-79.1997979",P1H 2J9,null,Issued,Huntsville,N0047,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Rogers Cove Retirement Residence"",""until"":""September 9, 2013""}]"
6107de62546ce,Chartwell Rosedale Retirement Residence,1813 County Road 2  E. RR 1,"44.6034502,-75.6621304",K6V 5T1,null,Issued,Brockville,N0070,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Rosedale Retirement Residence"",""until"":""September 9, 2013""}]"
6107de6627071,Chartwell Rouge Valley Retirement Residence,5958 16th Avenue,"43.8912017,-79.2672264",L3P 3J3,null,Issued,Markham,T0097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Rouge Valley Retirement Residence"",""until"":""September 9, 2013""}]"
6107de649d19c,Chartwell Royal Marquis Retirement Residence,590 Grand Marais Road E.,"42.2801057,-83.0075174",N8X 3H4,null,Issued,Windsor,S0058,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Royal Marquis"",""until"":""September 9, 2013""}]"
6107de5c5c105,Chartwell Royal on Gordon Retirement Residence,1691 Gordon Street,"43.502869,-80.1934782",N1L 1E1,null,Issued,Guelph,T0090,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":"" Royal-on-Gordon"",""until"":""September 9, 2013""}]"
6107de66eaeba,Chartwell Royalcliffe Retirement Residence,609 Wharncliffe Road S.,"42.952562,-81.2614765",N6J 2N7,null,Issued,London,S0059,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Royalcliffe Retirement Residence"",""until"":""September 9, 2013""}]"
6107de63a2cd2,Chartwell Scarlett Heights Retirement Residence,4005 Eglinton Avenue W.,"43.6826677,-79.5202647",M9A 5H3,null,Issued,Etobicoke,T0108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Scarlett Heights Retirement Residence"",""until"":""September 9, 2013""}]"
6107de543a5bc,Chartwell Southwind Retirement Residence,1645 Paris Street,"46.4596304,-81.0029726",P3E 6L5,null,Issued,Sudbury,N0069,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Southwind Retirement Residence"",""until"":""September 9, 2013""}]"
6107de6056f65,Cite Parkway Retirement Residence,380 LeBoutillier Avenue,"45.4448334,-75.6337673",K1K 3W3,null,Issued,Ottawa,N0438,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de654ccb5,Cobble Creek Residence Inc.,210 Woolwich Street,"43.490922,-80.4807619",N2K 1S7,null,Issued,Kitchener,T0372,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de685e58b,Evans House,63 Evans Avenue,"43.6201711,-79.5032756",M8Z 1H4,null,Issued with conditions,Etobicoke,T0360,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5f14b08,Eden Villa Retirement & Assisted Living,190 Stanley Avenue,"42.4112736,-82.1763769",N7M 3J9,null,Issued,Chatham,S0095,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de650beac,Donway Place,8 The Donway E.,"43.7342394,-79.3406589",M3C 3R7,null,Issued,North York,T0272,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de597b07b,Doon Village Retirement Residence,868 Doon Village Road,"43.391826,-80.43904",N2P 3A4,null,Issued,Kitchener,T0526,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de588cda1,Dorchester Terrace Retirement Residence,143 Byron Avenue,"42.9807009,-81.0534046",N0L 1G5,null,Issued,Dorchester,S0427,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de57cf221,Douglas Crossing Retirement Community,6 Douglas Road,"44.0913814,-79.1304473",L9P 1S9,null,Issued,Uxbridge,T0519,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4ca2d26,Dowling Rest Home,124 Dowling Avenue,"43.6369059,-79.438988",M6K 3A6,null,Issued,Toronto,T0409,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de67581b3,Dre's Lodge Inc.,82 River Street,"44.263041,-79.0664917",L0C 1H0,null,Issued,Sunderland,T0487,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
